word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
زرد,green,0,imgGreen,,,,,0,11,11,14,,,,,,,,,,,,,,39.13192979999985,None,39.13192979999985,None,39.13192979999985,None,39.13192979999985,None,39.13192979999985,None,0.049074074074074076,-0.15833333333333333,1,0,0,0.459593099999438,imgGreen,0.007468459999472543,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,yellow,0,imgYellow,,,,,0,12,12,11,,,,,,,,,,,,,,39.61487390000002,None,39.61487390000002,None,39.61487390000002,None,39.61487390000002,None,39.61487390000002,None,0.21481481481481482,-0.18055555555555555,1,0,0,0.7421320000003107,imgYellow,0.0068320599993967335,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,green,0,imgGreen,,,,,0,13,13,2,,,,,,,,,,,,,,40.38117969999985,None,40.38117969999985,None,40.38117969999985,None,40.38117969999985,None,40.38117969999985,None,0.05648148148148148,-0.17685185185185184,1,0,0,0.49100189999990107,imgGreen,0.0067722599997068755,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,blue,0,imgBlue,,,,,0,14,14,13,,,,,,,,,,,,,,40.89783350000016,None,40.89783350000016,None,40.89783350000016,None,40.89783350000016,None,40.89783350000016,None,-0.09074074074074075,-0.19722222222222222,1,0,0,0.7592644000005748,imgBlue,0.008171059998858254,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,red,1,imgRed,,,,,0,15,15,0,,,,,,,,,,,,,,41.68110350000006,None,41.68110350000006,None,41.68110350000006,None,41.68110350000006,None,41.68110350000006,None,-0.25092592592592594,-0.16018518518518518,1,0,0,0.6585205000001224,imgRed,0.00694295999892347,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,green,0,imgGreen,,,,,1,0,16,6,,,,,,,,,,,,,,42.36425280000003,None,42.36425280000003,None,42.36425280000003,None,42.36425280000003,None,42.36425280000003,None,0.06666666666666667,-0.15833333333333333,1,0,0,0.7603291999994326,imgGreen,0.0077001599993309355,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,red,0,imgRed,,,,,1,1,17,8,,,,,,,,,,,,,,43.14822910000021,None,43.14822910000021,None,43.14822910000021,None,43.14822910000021,None,43.14822910000021,None,-0.2074074074074074,-0.16296296296296298,1,0,0,0.8247521999992387,imgRed,0.007251859999996668,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,blue,1,imgBlue,,,,,1,2,18,5,,,,,,,,,,,,,,43.99732709999989,None,43.99732709999989,None,43.99732709999989,None,43.99732709999989,None,43.99732709999989,None,-0.05925925925925926,-0.14907407407407408,1,0,0,0.8588195000002088,imgBlue,0.008004459999938263,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,green,0,imgGreen,,,,,1,3,19,2,,,,,,,,,,,,,,44.88050790000034,None,44.88050790000034,None,44.88050790000034,None,44.88050790000034,None,44.88050790000034,None,0.06759259259259259,-0.1398148148148148,1,0,0,0.5433474999999817,imgGreen,0.008384560000195052,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,yellow,1,imgYellow,,,,,1,4,20,15,,,,,,,,,,,,,,45.447858200000155,None,45.447858200000155,None,45.447858200000155,None,45.447858200000155,None,45.447858200000155,None,0.15185185185185185,-0.14351851851851852,1,0,0,0.6783204000003025,imgYellow,0.007765360000121291,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
